,peak_index,population,intensity,channel,file_name
504,196,14,38222.296875,10,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_9.png
505,200,13,39002.34375,10,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_9.png
506,205,13,39977.40234375,10,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_9.png
507,209,8,40757.44921875,10,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_9.png
508,213,6,41537.49609375,10,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_9.png
509,216,10,42122.53125,10,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_9.png
510,220,6,42902.578125,10,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_9.png
511,224,8,43682.625,10,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_9.png
512,227,5,44267.66015625,10,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_9.png
513,233,5,45437.73046875,10,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_9.png
514,238,3,46412.7890625,10,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_9.png
515,240,2,46802.8125,10,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_9.png
516,242,3,47192.8359375,10,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_9.png
517,247,1,48167.89453125,10,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_9.png
518,249,3,48557.91796875,10,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_9.png
519,253,1,49337.96484375,10,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_9.png
520,23,1060490,4491.109375,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
521,60,148,11715.9375,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
522,62,130,12106.46875,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
523,66,109,12887.53125,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
524,68,88,13278.0625,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
525,71,82,13863.859375,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
526,79,52,15425.984375,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
527,82,49,16011.78125,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
528,86,34,16792.84375,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
529,89,32,17378.640625,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
530,93,27,18159.703125,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
531,98,19,19136.03125,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
532,100,19,19526.5625,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
533,102,15,19917.09375,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
534,106,12,20698.15625,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
535,108,7,21088.6875,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
536,111,12,21674.484375,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
537,114,12,22260.28125,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
538,125,6,24408.203125,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
539,128,7,24994.0,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
540,131,8,25579.796875,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
541,133,6,25970.328125,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
542,135,2,26360.859375,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
543,137,5,26751.390625,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
544,140,6,27337.1875,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
545,143,4,27922.984375,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
546,145,3,28313.515625,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
547,153,4,29875.640625,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
548,157,4,30656.703125,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
549,169,3,32999.890625,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
550,172,1,33585.6875,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
551,176,3,34366.75,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
552,178,2,34757.28125,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
553,182,2,35538.34375,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
554,187,1,36514.671875,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
555,189,4,36905.203125,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
556,195,2,38076.796875,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
557,198,1,38662.59375,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
558,200,1,39053.125,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
559,202,2,39443.65625,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
560,209,1,40810.515625,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
561,213,1,41591.578125,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
562,217,1,42372.640625,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
563,224,2,43739.5,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
564,226,1,44130.03125,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
565,229,1,44715.828125,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
566,235,2,45887.421875,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
567,238,1,46473.21875,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
568,243,3,47449.546875,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
569,251,1,49011.671875,11,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_11.png
570,18,1331609,4452.6796875,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
571,56,468,13852.78125,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
572,61,327,15089.63671875,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
573,69,184,17068.60546875,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
574,73,144,18058.08984375,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
575,77,127,19047.57421875,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
576,80,92,19789.6875,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
577,82,77,20284.4296875,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
578,85,84,21026.54296875,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
579,87,78,21521.28515625,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
580,89,75,22016.02734375,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
581,91,57,22510.76953125,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
582,93,62,23005.51171875,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
583,96,45,23747.625,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
584,99,53,24489.73828125,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
585,101,45,24984.48046875,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
586,104,39,25726.59375,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
587,106,39,26221.3359375,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
588,111,41,27458.19140625,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
589,119,34,29437.16015625,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
590,122,37,30179.2734375,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
591,127,43,31416.12890625,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
592,130,38,32158.2421875,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
593,132,29,32652.984375,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
594,136,18,33642.46875,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
595,140,13,34631.953125,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
596,143,9,35374.06640625,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
597,146,6,36116.1796875,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
598,151,4,37353.03515625,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
599,154,1,38095.1484375,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
600,156,1,38589.890625,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
601,164,2,40568.859375,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
602,166,3,41063.6015625,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
603,171,2,42300.45703125,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
604,173,2,42795.19921875,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
605,184,3,45516.28125,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
606,186,1,46011.0234375,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
607,191,1,47247.87890625,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
608,201,2,49721.58984375,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
609,203,1,50216.33203125,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
610,210,3,51947.9296875,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
611,219,3,54174.26953125,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
612,222,2,54916.3828125,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
613,224,2,55411.125,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
614,228,1,56400.609375,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
615,230,1,56895.3515625,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
616,233,2,57637.46484375,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
617,237,1,58626.94921875,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
618,244,2,60358.546875,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
619,247,4,61100.66015625,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
620,250,5,61842.7734375,12,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_12.png
621,17,1523473,4250.86328125,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
622,62,214,15503.1484375,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
623,64,212,16003.25,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
624,67,152,16753.40234375,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
625,71,126,17753.60546875,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
626,74,104,18503.7578125,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
627,78,69,19503.9609375,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
628,84,70,21004.265625,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
629,87,61,21754.41796875,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
630,89,52,22254.51953125,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
631,93,46,23254.72265625,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
632,97,37,24254.92578125,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
633,99,40,24755.02734375,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
634,103,46,25755.23046875,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
635,106,34,26505.3828125,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
636,110,29,27505.5859375,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
637,114,26,28505.7890625,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
638,117,30,29255.94140625,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
639,119,30,29756.04296875,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
640,121,28,30256.14453125,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
641,124,29,31006.296875,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
642,126,32,31506.3984375,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
643,128,26,32006.5,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
644,130,29,32506.6015625,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
645,133,22,33256.75390625,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
646,135,16,33756.85546875,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
647,139,20,34757.05859375,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
648,141,18,35257.16015625,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
649,143,18,35757.26171875,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
650,150,15,37507.6171875,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
651,153,8,38257.76953125,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
652,156,9,39007.921875,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
653,158,6,39508.0234375,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
654,161,7,40258.17578125,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
655,166,2,41508.4296875,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
656,171,2,42758.68359375,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
657,176,2,44008.9375,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
658,186,2,46509.4453125,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
659,188,1,47009.546875,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
660,192,1,48009.75,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
661,205,2,51260.41015625,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
662,211,1,52760.71484375,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
663,213,1,53260.81640625,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
664,215,1,53760.91796875,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
665,217,1,54261.01953125,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
666,219,1,54761.12109375,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
667,223,1,55761.32421875,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
668,226,3,56511.4765625,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
669,228,1,57011.578125,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
670,232,2,58011.78125,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
671,244,3,61012.390625,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
672,247,5,61762.54296875,13,./image_sets/Yuang-MDA-MB-231-Cells-HighSNR/channels\1bf24fd2-3346-429c-8774-e86157f3af2f_processed_image_13.png
